,Price,Type,Dedicated Graphic Memory Capacity,Processor Brand,Processor Name,SSD,RAM,Expandable Memory,Operating System,Touchscreen,Screen Size,Weight,max_res,gpu_brand,company,Storage,battery_back,gpu_processor
589,80390,2,2048,amd,ryzen 7 octa core,1,16,0,windows,0,14.0,1.41,1080,nvidia,hp,512,4.5,nvidia geforce mx 450
590,64990,2,2048,amd,ryzen 5 hexa core,1,16,0,windows,0,14.0,1.41,1080,nvidia,hp,512,4.5,nvidia geforce mx 450
591,92940,2,2048,intel,core i7,1,16,0,windows,0,13.3,1.3,1080,nvidia,hp,1000,4.5,nvidia geforce mx 450
592,117990,1,4096,intel,core i7,1,16,1,windows,0,15.6,2.4,1080,nvidia,lenovo,512,2.0,nvidia geforce rtx 3050
593,65990,1,4096,intel,core i5,1,8,0,windows,0,15.6,2.25,1080,nvidia,lenovo,512,2.0,nvidia geforce gtx 1650
594,69990,2,2048,intel,core i5,1,16,0,windows,0,14.0,1.41,1080,nvidia,lenovo,512,4.5,nvidia geforce mx 450
595,54490,2,2048,intel,core i5,1,8,0,windows,0,15.6,1.7,1080,nvidia,lenovo,512,4.5,nvidia geforce mx 330
596,28490,8,0,intel,celeron dual core,0,4,0,chrome,1,11.6,1.25,720,none,lenovo,128,8.0,intel uhd
597,45990,2,0,intel,core i5,1,8,0,windows,0,15.6,1.7,1080,none,lenovo,512,4.5,intel uhd
598,95990,1,4096,intel,core i7,1,16,1,windows,0,15.6,2.3,1440,nvidia,acer,1512,2.0,nvidia geforce rtx 3050 ti
599,34990,2,0,intel,core i3,1,4,0,windows,0,15.6,1.8,1080,none,asus,256,4.5,intel uhd
600,95990,1,4096,intel,core i7,1,16,1,windows,0,15.6,2.3,1440,nvidia,acer,1512,2.0,nvidia geforce rtx 3050 ti
601,34990,2,0,intel,core i3,1,4,0,windows,0,15.6,1.8,1080,none,asus,256,4.5,intel uhd
602,72990,2,0,intel,core i5,1,8,0,windows,0,14.0,1.17,1080,none,asus,512,4.5,intel iris xe
603,50990,2,0,intel,core i5,1,8,0,windows,0,15.6,1.8,1080,none,asus,1256,4.5,intel iris xe
604,35990,2,0,amd,ryzen 3 dual core,1,8,0,windows,0,15.6,1.8,1080,amd,asus,256,4.5,amd radeon
605,44990,2,0,intel,core i5,1,8,0,windows,0,14.0,1.55,1080,none,acer,1000,4.5,intel iris xe
606,44490,4,0,amd,ryzen 5 quad core,1,8,0,windows,0,15.6,1.9,1080,amd,acer,512,4.5,amd radeon vega 8
607,52990,2,0,intel,core i5,1,8,0,windows,0,15.6,1.65,1080,none,acer,512,4.5,intel iris xe
608,53290,2,0,intel,core i5,1,8,0,windows,0,15.6,1.65,1080,none,acer,1256,4.5,intel iris xe
609,54990,2,0,intel,core i5,1,8,0,windows,0,15.6,1.65,1080,none,acer,1256,4.5,intel iris xe
610,91990,1,4096,amd,ryzen 7 octa core,1,8,0,windows,0,15.6,2.3,1080,nvidia,asus,1000,2.0,nvidia geforce rtx 3050
611,76990,1,4096,amd,ryzen 7 octa core,1,8,1,windows,0,15.6,2.3,1080,nvidia,asus,512,2.0,nvidia geforce gtx 1650
612,62490,2,0,intel,core i5,1,16,1,windows,0,14.0,1.68,1080,none,acer,1256,4.5,intel iris xe
613,69990,3,0,intel,core i3,1,8,1,windows,1,14.0,1.56,1080,none,dell,256,5.0,intel uhd
614,35000,2,0,intel,core i3,0,4,0,windows,0,14.0,1.6,720,none,asus,1000,4.5,intel hd 520
615,34990,2,0,intel,core i3,1,8,0,windows,0,15.6,1.7,1080,none,lenovo,256,4.5,intel uhd
616,15990,8,0,intel,celeron dual core,0,4,0,chrome,0,11.6,1.12,720,none,lenovo,64,8.0,intel uhd
617,129990,1,4096,amd,ryzen 9 octa core,1,16,1,windows,0,15.6,2.3,1080,nvidia,asus,1000,2.0,nvidia geforce rtx 3050 ti
618,45990,4,0,intel,core i5,1,8,0,windows,0,14.0,1.3,1080,none,msi,512,4.5,intel uhd
619,46490,4,0,intel,core i3,1,8,0,windows,0,14.0,1.3,1080,none,msi,512,4.5,intel uhd
620,59990,4,0,intel,core i7,1,8,0,windows,0,14.0,1.3,1080,none,msi,512,4.5,intel iris xe
621,80590,4,2048,intel,core i7,1,8,0,windows,0,14.0,1.3,1080,nvidia,msi,512,4.5,nvidia geforce mx 450
622,46990,2,0,intel,core i5,1,8,0,windows,0,14.0,1.3,1080,none,msi,512,4.5,intel uhd
623,75990,1,4096,intel,core i5,1,8,0,windows,0,15.6,2.3,1080,nvidia,asus,1000,2.0,nvidia geforce rtx 3050
624,71990,1,4096,intel,core i5,1,8,0,windows,0,17.3,2.6,1080,nvidia,asus,512,2.0,nvidia geforce rtx 3050
625,103990,1,4096,intel,core i7,1,16,0,windows,0,15.6,2.3,1080,nvidia,asus,1000,2.0,nvidia geforce rtx 3050
626,62990,1,4096,intel,core i5,1,8,0,windows,0,15.6,2.14,1080,nvidia,asus,1256,2.0,nvidia geforce gtx 1650
627,57990,1,4096,intel,core i5,1,8,0,windows,0,15.6,2.14,1080,nvidia,asus,1256,2.0,nvidia geforce gtx 1650
628,63990,1,4096,intel,core i7,1,8,0,windows,0,15.6,2.14,1080,nvidia,asus,512,2.0,nvidia geforce gtx 1650
629,74990,1,4096,amd,ryzen 7 octa core,1,8,1,windows,0,14.0,1.6,1440,nvidia,asus,1000,2.0,nvidia geforce gtx 1650
630,68990,1,4096,intel,core i7,1,16,0,windows,0,15.6,2.14,1080,nvidia,asus,1256,2.0,nvidia geforce gtx 1650
631,94990,1,4096,intel,core i7,1,16,0,windows,0,17.3,2.6,1080,nvidia,asus,512,2.0,nvidia geforce rtx 3050
632,80990,1,4096,amd,ryzen 7 octa core,1,16,0,windows,0,17.3,2.6,1080,nvidia,asus,512,2.0,nvidia geforce rtx 3050
633,139990,1,6144,amd,ryzen 9 octa core,1,16,1,windows,0,15.6,1.9,1440,nvidia,asus,1000,2.0,nvidia geforce rtx 3060
634,67990,1,4096,intel,core i7,1,16,0,windows,0,15.6,2.14,1080,nvidia,asus,512,2.0,nvidia geforce gtx 1650
635,48750,5,0,amd,ryzen 5 hexa core,1,8,0,windows,0,15.6,1.6,1080,amd,asus,1024,5.0,amd radeon vega 8
636,48500,2,0,intel,core i3,1,8,1,windows,0,15.6,1.65,1080,none,lenovo,512,4.5,intel uhd
637,82990,2,0,intel,core i5,1,16,0,windows,1,14.0,1.36,1080,none,lenovo,512,4.5,intel iris xe
638,69990,2,0,intel,core i5,1,16,0,windows,0,14.0,1.38,1080,none,lenovo,512,4.5,intel iris xe
639,41500,5,0,intel,core i3,0,8,0,windows,0,15.6,1.6,1080,none,asus,1000,5.0,intel uhd
640,47650,2,0,amd,ryzen 5 hexa core,1,8,0,windows,0,15.6,1.8,1080,amd,asus,512,4.5,amd radeon
641,119990,1,4096,amd,ryzen 9 octa core,1,16,1,windows,0,15.6,2.3,1080,nvidia,asus,1000,2.0,nvidia geforce rtx 3050 ti
642,69990,1,4096,intel,core i5,1,8,0,windows,0,15.6,1.86,1080,nvidia,msi,512,2.0,nvidia geforce rtx 3050
643,82990,1,6144,intel,core i7,1,16,0,windows,0,15.6,1.86,1080,nvidia,msi,1000,2.0,nvidia geforce rtx 3060
644,55990,2,0,amd,ryzen 5 hexa core,1,8,1,windows,0,15.6,1.75,1080,amd,hp,512,4.5,amd radeon
645,68500,2,0,amd,ryzen 5 hexa core,1,16,1,windows,0,15.6,1.75,1080,amd,hp,512,4.5,amd radeon
646,84990,1,4096,intel,core i7,1,16,0,windows,0,15.6,2.25,1080,nvidia,msi,1000,2.0,nvidia geforce rtx 3050
647,79990,1,4096,intel,core i7,1,16,0,windows,0,15.6,1.86,1080,nvidia,msi,512,2.0,nvidia geforce rtx 3050
648,99190,2,4096,intel,core i5,1,16,0,windows,0,14.0,1.59,1080,nvidia,hp,1000,4.5,nvidia geforce gtx
649,94990,1,8192,amd,ryzen 7 octa core,1,16,0,windows,0,15.6,2.35,1080,amd,msi,1000,2.0,amd radeon rx6600m
650,30990,2,0,intel,core i3,0,4,0,windows,0,15.6,1.8,720,none,asus,1000,4.5,intel uhd
651,32890,2,0,intel,core i3,0,8,1,windows,0,14.0,1.4946421471172964,1080,none,asus,1000,4.5,intel hd
652,112990,1,6144,intel,core i7,1,16,1,windows,0,15.6,2.3,1440,nvidia,acer,1512,2.0,nvidia geforce rtx 3060
653,83000,1,4096,intel,core i5,1,8,0,windows,0,17.3,2.6,1080,nvidia,asus,1000,2.0,nvidia geforce rtx 3050
654,90940,2,0,amd,ryzen 7 octa core,1,16,0,windows,1,13.3,1.32,1080,amd,hp,1000,4.5,amd radeon
655,37990,5,0,intel,core i3,1,8,0,windows,0,15.6,1.8,1080,none,asus,256,5.0,intel uhd
656,52990,5,0,intel,core i5,1,8,0,windows,0,15.6,1.8,1080,none,asus,512,5.0,intel iris xe
657,119990,2,0,intel,core i7,1,16,0,windows,1,14.0,1.57,1080,none,asus,1000,4.5,intel iris xe
658,52990,2,0,amd,ryzen 5 hexa core,1,8,0,windows,0,15.6,1.66,1080,amd,lenovo,512,4.5,amd radeon
659,65990,1,4096,intel,core i5,0,8,1,windows,0,15.6,2.2,1080,nvidia,lenovo,1000,2.0,nvidia geforce gtx 1650
660,88990,1,4096,intel,core i7,1,8,0,windows,0,15.6,2.25,1080,nvidia,lenovo,512,2.0,nvidia geforce rtx 3050
661,207290,1,8192,intel,core i7,1,16,0,windows,0,15.6,2.1,1440,nvidia,msi,1000,2.0,nvidia geforce rtx 3070
662,147990,1,6144,amd,ryzen 9 octa core,1,16,0,windows,0,15.6,2.3,1080,nvidia,asus,1000,2.0,nvidia geforce rtx 3060
663,82990,1,4096,amd,ryzen 7 octa core,1,8,0,windows,0,15.6,2.1,1080,nvidia,asus,512,2.0,nvidia geforce rtx 3050
664,55990,2,0,intel,core i5,1,8,0,windows,0,14.0,1.38,1440,none,realme,512,4.5,intel iris xe
665,42990,2,0,intel,core i3,1,8,0,windows,0,14.0,1.38,1440,none,realme,256,4.5,intel uhd
666,76990,1,4096,amd,ryzen 7 octa core,1,8,1,windows,0,15.6,2.1,1080,nvidia,asus,512,2.0,nvidia geforce gtx 1650
667,55990,2,0,intel,core i5,1,8,0,windows,0,14.0,1.38,1440,none,realme,512,4.5,intel iris xe
668,84990,1,4096,intel,core i7,1,16,1,windows,0,15.6,2.23,1080,nvidia,hp,512,2.0,nvidia geforce gtx 1650
669,85990,1,4096,intel,core i5,1,16,1,windows,0,15.6,2.0,1080,nvidia,asus,512,2.0,nvidia geforce rtx
670,63900,2,0,intel,core i5,1,16,0,windows,0,14.0,1.4,1080,none,asus,512,4.5,intel iris xe
671,64489,2,0,amd,ryzen 5 hexa core,1,16,0,windows,0,13.3,0.97,1080,amd,hp,512,4.5,amd radeon
672,77590,2,2048,intel,core i5,1,16,0,windows,1,13.3,1.3,1080,nvidia,hp,512,4.5,nvidia geforce mx 450
673,43490,5,0,intel,core i3,0,8,0,windows,0,15.6,0.9746666666666668,1080,none,dell,1000,5.0,intel hd
674,33990,2,0,intel,core i3,0,4,1,windows,0,14.1,1.6,1080,none,asus,1000,4.5,intel uhd
675,108490,1,4096,intel,core i7,1,16,0,windows,0,15.6,2.25,1080,nvidia,msi,512,2.0,nvidia geforce rtx 3050 ti
676,179990,1,8192,intel,core i7,1,16,0,windows,0,17.3,2.9,1080,nvidia,msi,1000,2.0,nvidia geforce rtx 3070
677,129990,1,6144,intel,core i7,1,16,1,windows,0,15.6,2.3,1440,nvidia,acer,1000,2.0,nvidia geforce rtx 3060
678,154990,1,12288,amd,ryzen 9 octa core,1,16,1,windows,0,15.6,2.5,1440,amd,asus,1000,2.0,amd radeon rx 6800m
679,57990,1,4096,amd,ryzen 5 hexa core,1,8,1,windows,0,15.6,1.98,1080,nvidia,hp,512,2.0,nvidia geforce gtx 1650
680,70990,1,4096,amd,ryzen 7 octa core,1,8,1,windows,0,15.6,2.1,1080,nvidia,asus,512,2.0,nvidia geforce gtx 1650
681,62990,5,2048,intel,core i5,1,8,0,windows,0,15.6,0.9746666666666668,1080,nvidia,asus,1256,5.0,nvidia geforce mx 330
682,40990,5,0,intel,core i3,1,8,0,windows,0,14.0,0.9746666666666668,1080,none,lenovo,256,5.0,intel hd
683,48990,2,0,intel,core i5,1,8,0,windows,0,15.6,1.8,1080,none,redmibook,512,4.5,intel iris xe
684,40990,2,0,intel,core i3,1,8,0,windows,0,15.6,1.8,1080,none,redmibook,256,4.5,intel uhd
685,44990,2,0,amd,ryzen 5 hexa core,1,8,0,windows,0,14.0,1.3,1080,amd,msi,512,4.5,amd radeon
686,67990,1,4096,intel,core i5,1,8,1,windows,0,15.6,2.28,1080,nvidia,hp,1256,2.0,nvidia geforce gtx 1650
687,84990,2,0,amd,ryzen 7 octa core,1,16,0,windows,0,13.3,1.14,1080,amd,asus,1000,4.5,amd radeon
688,38990,2,0,intel,core i3,1,8,1,windows,0,14.96,1.58,1080,none,dell,256,4.5,intel uhd
689,51990,2,0,amd,ryzen 5 hexa core,1,8,0,windows,0,15.6,1.76,1080,amd,acer,512,4.5,amd radeon 5500u
690,56490,2,0,amd,ryzen 5 hexa core,1,8,0,windows,0,14.0,1.2,1080,amd,acer,512,4.5,amd radeon 5500u
691,74990,2,0,amd,ryzen 5 hexa core,1,16,0,windows,0,13.3,1.14,1080,amd,asus,512,4.5,amd radeon
692,69099,5,2048,intel,core i5,1,8,1,windows,0,15.6,1.85,1080,nvidia,dell,1256,5.0,nvidia geforce mx 350
693,41990,2,0,intel,core i3,0,8,1,windows,0,14.0,1.58,1080,none,dell,1000,4.5,intel uhd
694,54190,2,2048,intel,core i5,1,8,1,windows,0,14.0,1.58,1080,nvidia,dell,512,4.5,nvidia geforce mx 330
695,58990,2,0,intel,core i5,1,8,0,windows,0,15.6,1.39,1080,none,lenovo,512,4.5,intel iris xe
696,34990,2,0,intel,core i3,1,4,1,windows,0,14.0,1.58,1080,none,dell,1256,4.5,intel uhd
697,65900,2,0,amd,ryzen 5 hexa core,1,16,0,windows,0,13.3,0.97,1080,amd,hp,512,4.5,amd radeon
698,40890,2,0,amd,ryzen 3 quad core,1,8,1,windows,0,15.6,1.69,1080,amd,hp,512,4.5,amd radeon
699,69490,1,4096,amd,ryzen 5 hexa core,1,8,0,windows,0,15.6,2.35,1080,amd,msi,512,2.0,amd radeon 5500m
700,63990,2,0,intel,core i5,1,8,0,windows,0,15.6,1.8,1080,none,asus,1256,4.5,intel uhd
701,56199,2,0,intel,core i5,1,8,0,windows,0,15.6,1.39,1080,none,lenovo,256,4.5,intel iris xe
702,41399,5,0,intel,core i3,1,4,0,windows,0,15.6,0.9746666666666668,1080,none,asus,256,5.0,intel hd
703,76527,1,4096,intel,core i7,1,8,1,windows,0,15.6,2.2,1080,nvidia,lenovo,512,2.0,nvidia geforce gtx 1650
704,41990,2,0,intel,core i3,1,8,0,windows,0,15.6,1.8,1080,none,asus,512,4.5,intel uhd
705,38990,2,0,intel,core i3,1,4,0,windows,0,15.6,1.8,1080,none,asus,512,4.5,intel uhd
706,49990,2,0,intel,core i5,1,8,0,windows,0,15.6,1.8,1080,none,asus,512,4.5,intel uhd
707,51990,2,2048,intel,core i5,1,8,0,windows,0,15.6,1.8,1080,nvidia,asus,512,4.5,nvidia geforce mx 130
708,52990,2,0,amd,ryzen 5 quad core,1,8,1,windows,0,14.0,1.51,1080,amd,hp,1256,4.5,amd radeon
709,40990,2,0,intel,core i3,1,8,1,windows,0,14.0,1.58,1080,none,dell,512,4.5,intel uhd
710,58500,5,0,intel,core i5,1,4,0,windows,0,14.0,0.9746666666666668,1080,none,lenovo,512,5.0,intel hd
711,36990,2,0,intel,core i3,0,8,1,windows,0,15.6,1.7,1080,none,lenovo,1000,4.5,intel uhd
712,114990,1,6144,intel,core i7,1,16,0,windows,0,15.6,2.25,1080,nvidia,msi,1000,2.0,nvidia geforce rtx 3060
713,39990,2,0,intel,core i3,1,4,1,windows,0,15.6,1.7,1080,none,lenovo,256,4.5,intel uhd
714,35490,2,0,intel,core i3,0,8,1,windows,0,15.6,1.7,720,none,lenovo,1000,4.5,intel uhd
715,39990,2,0,intel,core i3,1,8,1,windows,0,15.6,1.6,1080,none,lenovo,256,4.5,intel uhd
716,21490,2,0,amd,apu dual core a6,1,4,0,windows,0,14.0,1.34,720,amd,avita,128,4.5,amd radeon r4
717,141990,1,6144,amd,ryzen 9 octa core,1,16,1,windows,0,15.6,1.9,1440,nvidia,asus,1000,2.0,nvidia geforce rtx 3060
718,43490,4,0,intel,core i3,1,8,1,windows,0,14.0,1.68,1080,none,acer,1256,4.5,intel uhd
719,52990,4,0,intel,core i5,1,8,1,windows,0,14.0,1.68,1080,none,acer,1256,4.5,intel iris xe
720,53880,2,0,intel,core i5,1,8,0,windows,0,14.0,1.49,1080,none,hp,512,4.5,intel uhd
721,93999,3,0,intel,core i5,1,16,0,windows,1,14.0,1.43,1080,none,lenovo,512,5.0,intel iris xe
722,19990,8,0,mediatek,mediatek kompanio 500,0,4,0,chrome,1,11.6,1.07,720,none,hp,64,8.0,mediatek
723,56999,2,0,intel,core i5,1,8,1,windows,0,15.6,1.65,1080,none,lenovo,512,4.5,intel iris xe
724,102990,2,0,apple,m1,1,8,1,mac,0,13.3,1.29,1440,none,apple,512,4.5,m1
725,149990,2,0,apple,m1,1,8,1,mac,0,13.3,1.4,1440,none,apple,1000,4.5,m1
726,102990,2,0,apple,m1,1,8,1,mac,0,13.3,1.29,1440,none,apple,512,4.5,m1
727,21896,4,0,amd,apu dual core a9,0,4,0,dos,0,14.0,2.2,720,amd,lenovo,1000,4.5,amd radeon
728,109990,1,6144,amd,ryzen 7 octa core,1,16,1,windows,0,15.6,2.37,1080,nvidia,hp,1000,2.0,nvidia geforce rtx 3060
729,21990,8,0,intel,celeron dual core,0,4,0,chrome,1,11.6,1.2,720,none,asus,64,8.0,intel uhd 600
730,19990,8,0,intel,celeron dual core,0,4,0,chrome,0,11.6,1.0,720,none,asus,32,8.0,intel hd 500
731,20499,8,0,intel,celeron dual core,0,4,0,chrome,0,15.6,1.43,720,none,asus,64,8.0,intel hd 500
732,158490,1,8192,amd,ryzen 7 octa core,1,16,1,windows,0,15.6,2.37,1440,nvidia,hp,1000,2.0,nvidia geforce rtx 3070
733,22990,8,0,intel,celeron dual core,0,4,0,chrome,1,14.0,1.34,720,none,asus,64,8.0,intel hd 500
734,19990,8,0,intel,celeron dual core,0,4,0,chrome,0,14.0,1.2,720,none,asus,64,8.0,intel hd 500
735,239990,6,4096,amd,ryzen 9 octa core,1,32,1,windows,1,13.4,1.3,2160,nvidia,asus,1000,4.0,nvidia geforce gtx 1650
736,23990,8,0,intel,celeron dual core,0,4,0,chrome,1,15.6,1.69,1080,none,asus,64,8.0,intel hd 500
737,88900,1,4096,amd,ryzen 7 octa core,1,16,1,windows,0,15.6,1.98,1080,nvidia,hp,512,2.0,nvidia geforce rtx 3050
738,20990,2,0,intel,celeron dual core,0,4,0,windows,0,11.6,1.05,720,none,asus,64,4.5,intel uhd 600
739,75999,1,4096,amd,ryzen 5 hexa core,1,8,0,windows,0,15.6,2.2,1080,nvidia,lenovo,512,2.0,nvidia geforce gtx 1650
740,68990,2,0,amd,ryzen 5 hexa core,1,8,0,windows,0,14.1,1.4,1080,amd,asus,1000,4.5,amd radeon
741,27090,4,0,amd,apu dual core a9,0,4,0,windows,0,14.0,2.2,720,amd,lenovo,1000,4.5,amd radeon r5
742,50990,2,0,intel,core i5,1,8,1,windows,0,14.0,1.41,1080,none,lenovo,512,4.5,intel iris xe
743,65490,1,4096,intel,core i5,1,8,1,windows,0,15.6,2.3,1080,nvidia,lenovo,512,2.0,nvidia geforce gtx 1650
744,72990,1,4096,amd,ryzen 5 hexa core,1,8,1,windows,0,15.6,2.4,1080,nvidia,acer,1256,2.0,nvidia geforce rtx 3050
745,72748,2,0,intel,core i5,1,16,1,windows,0,14.0,1.5,1080,none,dell,512,4.5,intel iris xe
746,59490,2,0,amd,ryzen 5 hexa core,1,8,1,windows,0,14.0,1.5,1080,amd,dell,512,4.5,amd radeon
747,101990,1,4096,amd,ryzen 7 octa core,1,16,1,windows,0,15.6,2.1,1080,nvidia,asus,1000,2.0,nvidia geforce rtx 3050
748,58990,2,0,amd,ryzen 5 hexa core,1,8,0,windows,0,14.0,1.4,1080,amd,asus,512,4.5,amd radeon
749,28021,4,0,amd,apu dual core a6,0,4,0,windows,0,14.0,2.2,720,amd,lenovo,1000,4.5,amd radeon r4 (stoney ridge)
750,42490,2,0,intel,core i3,1,8,0,windows,0,15.6,1.74,1080,none,hp,512,4.5,intel uhd
751,83990,3,2048,intel,core i5,1,16,1,windows,1,14.0,1.56,1080,nvidia,dell,512,5.0,nvidia geforce mx 350
752,55990,2,2048,intel,core i5,1,8,0,windows,0,15.6,1.4946421471172964,1080,nvidia,asus,1256,4.5,nvidia geforce mx 330
753,68990,2,0,intel,core i5,1,16,1,windows,0,15.3,1.65,1080,none,dell,512,4.5,intel iris xe
754,59490,2,0,amd,ryzen 5 hexa core,1,8,1,windows,0,15.6,1.64,1080,amd,dell,512,4.5,amd radeon vega
755,71987,2,2048,intel,core i5,1,16,1,windows,0,15.6,1.65,1080,nvidia,dell,512,4.5,nvidia geforce mx 450
756,71900,5,0,intel,core i5,1,16,1,windows,0,15.6,1.65,1080,none,dell,512,5.0,intel iris xe
757,88990,2,2048,intel,core i5,1,16,1,windows,0,14.0,1.35,1440,nvidia,dell,512,4.5,nvidia geforce mx 350
758,181790,2,0,intel,core i7,1,16,1,windows,1,13.4,1.27,2160,none,dell,1000,4.5,intel iris xe
759,78000,5,0,amd,ryzen 5 hexa core,1,16,1,windows,0,17.3,2.3,1080,amd,asus,512,5.0,amd radeon
760,62990,1,4096,amd,ryzen 5 hexa core,1,8,1,windows,0,15.6,1.98,1080,nvidia,hp,512,2.0,nvidia geforce gtx 1650 ti
761,78990,3,0,intel,core i5,1,16,1,windows,1,14.0,1.56,1080,none,dell,512,5.0,intel iris xe
762,70890,3,0,intel,core i5,1,8,1,windows,1,14.0,1.56,1080,none,dell,512,5.0,intel iris xe
763,109990,1,4096,intel,core i7,1,8,1,windows,0,15.6,2.3,1080,nvidia,asus,1000,2.0,nvidia geforce rtx 3050
764,55490,1,4096,intel,core i5,0,8,0,windows,0,15.6,1.86,1080,nvidia,msi,1000,2.0,nvidia geforce gtx 1650 max q
765,75090,1,4096,intel,core i5,1,16,1,windows,0,15.6,2.4,1080,nvidia,dell,512,2.0,nvidia geforce gtx 1650
766,76990,1,4096,intel,core i5,1,16,1,windows,0,15.6,2.4,1080,nvidia,dell,512,2.0,nvidia geforce gtx 1650
767,109990,6,4096,amd,ryzen 9 octa core,1,16,1,windows,1,13.4,1.3,1080,nvidia,asus,1000,4.0,nvidia geforce gtx 1650
768,78990,1,4096,intel,core i5,1,8,1,windows,0,17.3,2.6,1080,nvidia,asus,1000,2.0,nvidia geforce rtx 3050
769,65990,1,4096,intel,core i5,1,8,1,windows,0,15.6,2.4,1080,nvidia,dell,512,2.0,nvidia geforce gtx 1650
770,128990,1,6144,intel,core i7,1,16,0,windows,0,15.6,1.7,1080,nvidia,msi,1000,2.0,nvidia geforce rtx 3060
771,36990,2,0,intel,core i3,0,8,0,windows,0,15.6,1.76,1080,none,hp,1000,4.5,intel uhd
772,58990,2,2048,intel,core i5,1,8,1,windows,0,15.6,1.66,1080,nvidia,lenovo,1256,4.5,nvidia geforce mx 450
773,66990,2,2048,intel,core i5,1,16,0,windows,0,15.6,1.66,1080,nvidia,lenovo,512,4.5,nvidia geforce mx 450
774,37126,2,0,intel,core i3,1,4,1,windows,0,14.0,1.58,1080,none,dell,1256,4.5,intel uhd
775,61990,1,4096,amd,ryzen 5 hexa core,1,8,1,windows,0,15.6,1.98,1080,nvidia,hp,512,2.0,nvidia geforce gtx 1650
776,69490,3,0,amd,ryzen 5 hexa core,1,8,1,windows,1,14.0,1.56,1080,amd,dell,512,5.0,amd radeon vega
777,79990,3,2048,intel,core i5,1,8,1,windows,1,14.0,1.56,1080,nvidia,dell,512,5.0,nvidia geforce mx 350
778,51499,2,0,intel,core i3,1,8,1,windows,0,14.0,1.41,1080,none,lenovo,256,4.5,intel uhd
779,61990,2,0,intel,core i5,1,16,0,windows,0,15.6,1.66,1080,none,lenovo,512,4.5,intel iris xe
780,69990,1,6144,intel,hexa core i5,1,16,0,windows,0,15.6,1.86,1080,nvidia,msi,512,2.0,nvidia geforce rtx 3060
781,54990,1,4096,intel,hexa core i5,1,8,0,windows,0,15.6,1.86,1080,nvidia,msi,1256,2.0,nvidia geforce gtx 1650 max q
782,64990,5,2048,intel,core i5,1,8,0,windows,0,15.6,1.8,1080,nvidia,dell,512,5.0,nvidia geforce mx 250
